order_id,customer_id,order_date,payment_method
812,155,04-06-2022,Credit Card
813,4963,01-09-2023,Debit Card
814,3449,20-11-2022,Wallet
815,4839,03-09-2023,Debit Card
816,4081,06-12-2022,Debit Card
817,1426,25-01-2023,Wallet
818,4321,05-07-2022,Net Banking
819,4313,14-05-2022,Credit Card
820,3640,27-05-2022,Debit Card
821,4127,23-04-2022,Credit Card
822,1893,13-06-2023,Debit Card
823,898,09-03-2023,Wallet
824,3425,22-01-2023,Wallet
825,4541,01-01-2023,Wallet
826,1259,03-02-2022,Wallet
827,2016,03-03-2022,Wallet
828,4834,20-03-2023,Credit Card
829,1703,15-07-2022,Debit Card
830,874,28-03-2022,UPI
831,566,27-09-2023,Net Banking
832,2019,11-09-2022,UPI
833,1886,07-05-2022,Debit Card
834,2124,11-06-2022,Credit Card
835,4643,12-11-2022,Debit Card
836,2315,21-06-2022,Net Banking
837,4413,03-02-2023,Debit Card
838,3884,27-11-2022,Wallet
839,3193,25-12-2022,UPI
840,1860,09-09-2022,Net Banking
841,25,09-01-2022,Net Banking
842,3504,27-08-2022,UPI
843,4256,04-02-2022,Credit Card
844,1138,08-09-2023,UPI
845,4996,18-01-2023,UPI
846,1190,31-10-2023,UPI
847,4799,17-11-2023,Credit Card
848,4097,11-12-2023,Net Banking
849,3158,24-12-2023,Debit Card
850,2368,31-12-2023,UPI
851,4478,20-07-2022,Credit Card
852,1742,21-08-2022,Debit Card
853,3689,20-09-2023,Debit Card
854,3747,11-05-2023,Net Banking
855,898,18-03-2022,Wallet
856,4024,06-08-2022,Debit Card
857,717,09-01-2023,UPI
858,3968,22-02-2022,Debit Card
859,4022,19-08-2023,Wallet
860,3216,15-09-2022,Wallet
861,391,12-05-2022,Net Banking
862,3885,12-12-2023,Credit Card
863,1700,30-01-2023,Net Banking
864,3038,18-08-2023,Wallet
865,233,06-09-2022,Credit Card
866,1927,02-02-2023,Net Banking
867,3132,10-03-2022,UPI
868,3307,16-10-2023,Debit Card
869,2725,27-02-2023,UPI
870,4802,14-10-2023,UPI
871,234,06-12-2022,Debit Card
872,1392,09-01-2023,Debit Card
873,2893,01-10-2022,Wallet
874,1256,14-09-2022,Debit Card
875,2539,31-05-2023,UPI
876,3691,25-09-2022,Debit Card
877,890,23-12-2022,Wallet
878,4688,04-11-2022,Credit Card
879,746,25-08-2023,Net Banking
880,1720,11-06-2023,UPI
881,428,10-10-2023,Debit Card
882,732,25-11-2023,Credit Card
883,800,06-05-2023,Net Banking
884,4298,01-10-2023,Net Banking
885,836,30-09-2023,Net Banking
886,135,08-12-2023,UPI
887,2539,17-07-2022,Net Banking
888,3719,17-12-2022,UPI
889,41,06-08-2022,UPI
890,3368,08-01-2022,Wallet
891,2416,19-08-2022,Net Banking
892,2041,04-12-2023,Debit Card
893,4340,03-04-2022,Credit Card
894,2950,19-10-2023,UPI
895,4262,16-01-2022,UPI
896,3467,17-09-2023,Wallet
897,3089,15-07-2022,UPI
898,4824,09-04-2023,UPI
899,1116,24-07-2022,Debit Card
900,4579,03-08-2023,UPI
901,2591,07-05-2022,Credit Card
902,3574,09-06-2022,Credit Card
903,2979,16-05-2023,Debit Card
904,2448,11-04-2023,Wallet
905,1231,13-05-2023,Debit Card
906,2667,24-03-2023,Credit Card
907,4976,09-04-2023,Debit Card
908,4926,08-12-2022,Debit Card
909,4855,23-05-2023,Net Banking
910,4259,26-10-2023,Net Banking
911,2595,11-10-2022,Debit Card
912,3431,31-05-2022,UPI
913,2918,29-07-2023,Debit Card
914,2953,27-11-2023,Wallet
915,1996,01-08-2022,Debit Card
916,3892,08-08-2023,Credit Card
917,307,18-11-2022,Wallet
918,1363,28-10-2023,Credit Card
919,2103,07-07-2022,Wallet
920,3031,26-07-2023,Wallet
921,333,02-07-2022,Credit Card
922,2753,19-01-2023,Debit Card
923,243,25-01-2022,Wallet
924,1885,21-06-2023,UPI
925,1433,10-11-2022,Credit Card
926,2551,07-02-2022,Credit Card
927,303,29-10-2022,Debit Card
928,4331,04-01-2023,Debit Card
929,3110,10-04-2022,Wallet
930,2187,23-01-2023,Credit Card
931,4291,21-10-2023,Debit Card
932,1551,22-03-2023,Credit Card
933,1793,15-04-2023,UPI
934,647,24-02-2022,Credit Card
935,4657,11-05-2023,Wallet
936,713,07-08-2023,UPI
937,4509,07-05-2022,UPI
938,538,17-11-2022,Net Banking
939,235,09-03-2022,Debit Card
940,2397,31-01-2023,UPI
941,1505,02-06-2022,Net Banking
942,1375,29-05-2022,Wallet
943,4512,07-02-2023,Debit Card
944,1910,14-08-2022,Credit Card
945,916,23-11-2023,Credit Card
946,3959,06-11-2022,Credit Card
947,81,23-02-2023,UPI
948,2084,30-05-2023,Debit Card
949,2689,16-10-2022,Wallet
950,1691,20-07-2022,Net Banking
951,757,03-06-2023,Debit Card
952,2671,29-10-2023,Net Banking
953,3752,17-06-2022,Net Banking
954,3553,06-11-2023,Credit Card
955,468,03-12-2022,UPI
956,1495,22-10-2022,UPI
957,1020,15-01-2023,Wallet
958,902,11-01-2022,Wallet
959,673,23-12-2022,Credit Card
960,439,11-05-2022,Net Banking
961,4223,24-07-2022,Credit Card
962,2077,12-03-2023,UPI
963,445,12-11-2022,UPI
964,966,27-08-2023,Credit Card
965,3791,10-11-2022,Debit Card
966,464,01-05-2023,UPI
967,2199,21-04-2022,Wallet
968,2288,17-10-2022,Debit Card
969,3766,04-09-2022,Credit Card
970,3177,16-02-2023,Debit Card
971,4009,27-07-2023,Net Banking
972,3505,26-03-2023,Debit Card
973,913,14-09-2023,Credit Card
974,497,25-02-2023,Net Banking
975,1464,04-02-2023,Wallet
976,4254,01-04-2023,Wallet
977,4268,05-05-2022,UPI
978,494,16-12-2023,Debit Card
979,1427,17-09-2022,Credit Card
980,1693,19-06-2023,Wallet
981,1794,13-12-2023,Wallet
982,2724,21-03-2022,Debit Card
983,659,29-09-2022,Credit Card
984,4762,19-07-2023,Credit Card
985,4463,22-02-2023,Net Banking
986,550,06-02-2023,Wallet
987,643,22-02-2022,Debit Card
988,4351,29-09-2022,Wallet
989,208,16-08-2022,Debit Card
990,2498,23-11-2023,UPI
991,4191,06-01-2023,Debit Card
992,1884,13-12-2023,Credit Card
993,2887,11-07-2022,UPI
994,478,23-01-2022,Debit Card
995,762,06-07-2023,Wallet
996,190,02-12-2022,Net Banking
997,756,18-08-2022,Wallet
998,1447,14-06-2023,UPI
999,4932,03-05-2023,UPI
1000,1664,13-06-2022,UPI
1001,1836,27-02-2023,Debit Card
1002,4229,26-12-2022,Credit Card
1003,4151,18-06-2022,UPI
1004,4061,28-05-2023,Credit Card
1005,4606,14-12-2022,UPI
1006,4766,18-07-2022,Net Banking
1007,3613,31-07-2022,Wallet
1008,1690,13-11-2023,Debit Card
1009,1317,01-06-2022,Net Banking
1010,4830,31-07-2023,Net Banking
1011,3187,14-06-2023,Credit Card
1012,4021,31-03-2022,Net Banking
1013,4355,14-01-2022,Debit Card
1014,1146,19-01-2022,UPI
1015,4395,23-03-2022,Wallet
1016,561,13-09-2023,Debit Card
1017,1913,03-06-2023,Wallet
1018,1865,02-01-2022,Net Banking
1019,297,20-09-2022,Debit Card
1020,2410,24-06-2023,Credit Card
1021,2637,05-05-2023,Wallet
1022,1462,03-12-2022,Credit Card
1023,4293,13-10-2022,Wallet
1024,2269,11-09-2022,Net Banking
1025,995,20-08-2023,Wallet
1026,8,30-04-2023,UPI
1027,2592,20-07-2022,UPI
1028,2516,19-10-2022,Wallet
1029,4416,05-10-2022,Wallet
1030,1418,01-12-2022,Net Banking
1031,2317,13-08-2023,UPI
1032,3933,15-02-2023,Credit Card
1033,1288,29-07-2022,Debit Card
1034,2845,30-09-2023,Credit Card
1035,1119,10-01-2022,Debit Card
1036,553,28-08-2022,Debit Card
1037,661,19-06-2022,Debit Card
1038,716,12-11-2023,Wallet
1039,3586,18-04-2023,UPI
1040,3762,17-04-2023,Net Banking
1041,2530,27-11-2023,Net Banking
1042,3971,17-08-2022,Net Banking
1043,3408,12-02-2023,UPI
1044,1459,03-02-2023,Wallet
1045,3268,22-07-2022,Net Banking
1046,855,15-11-2023,Wallet
1047,4761,16-08-2023,Credit Card
1048,3538,18-02-2022,UPI
1049,1898,28-12-2023,Credit Card
1050,273,20-11-2023,UPI
1051,4088,05-04-2022,Wallet
1052,1273,28-04-2022,Wallet
1053,4375,02-09-2023,Credit Card
1054,4020,15-03-2022,UPI
1055,816,06-02-2022,Net Banking
1056,4372,26-11-2022,Net Banking
1057,923,02-03-2023,Debit Card
1058,4738,06-07-2022,Credit Card
1059,4601,19-01-2023,Wallet
1060,4868,04-04-2023,Credit Card
1061,1265,05-11-2022,Net Banking
1062,3725,02-03-2023,Debit Card
1063,2788,27-01-2023,UPI
1064,2723,27-11-2022,Net Banking
1065,4224,12-02-2023,Net Banking
1066,2551,03-11-2022,Credit Card
1067,2950,12-03-2022,UPI
1068,1674,20-03-2023,Net Banking
1069,4588,29-05-2022,Debit Card
1070,3093,13-03-2023,Wallet
1071,2839,19-09-2022,Net Banking
1072,1667,14-10-2023,Credit Card
1073,4512,23-12-2022,Net Banking
1074,2196,01-11-2022,Credit Card
1075,1385,27-06-2023,UPI
1076,4404,04-06-2022,Net Banking
1077,3955,26-04-2022,Debit Card
1078,2900,22-12-2023,Net Banking
1079,61,19-09-2023,Wallet
1080,3948,20-02-2022,Debit Card
1081,2291,13-03-2022,Wallet
1082,473,02-10-2023,Net Banking
1083,959,23-05-2022,Debit Card
1084,533,16-06-2022,Debit Card
1085,494,11-03-2022,Wallet
1086,82,11-05-2023,UPI
1087,4975,04-06-2023,Wallet
1088,2971,12-06-2022,Debit Card
1089,12,29-07-2023,Net Banking
1090,4545,14-10-2022,Net Banking
1091,762,22-08-2022,UPI
1092,3186,31-12-2023,Net Banking
1093,26,10-12-2022,Debit Card
1094,1807,10-09-2022,Net Banking
1095,4158,07-12-2023,Debit Card
1096,4325,14-09-2022,Net Banking
1097,4703,21-05-2023,UPI
1098,3660,16-04-2023,Net Banking
1099,1526,16-10-2022,Credit Card
1100,761,12-09-2023,Credit Card
1101,595,03-07-2023,Debit Card
1102,1056,20-05-2023,Debit Card
1103,1855,07-06-2023,Net Banking
1104,3084,25-03-2022,Credit Card
1105,3917,31-12-2023,Net Banking
1106,3676,13-07-2023,Debit Card
1107,2049,11-12-2022,Wallet
1108,1459,14-01-2023,Credit Card
1109,1220,12-05-2022,Credit Card
1110,4229,30-07-2022,Wallet
1111,4182,18-12-2023,Wallet
1112,1500,18-08-2023,Credit Card
1113,1831,18-03-2022,Credit Card
1114,3396,20-05-2022,Credit Card
1115,1204,08-05-2022,Debit Card
1116,4271,07-03-2022,Credit Card
1117,2811,25-10-2023,UPI
1118,3093,21-07-2023,Credit Card
1119,3045,27-05-2022,Wallet
1120,4674,08-03-2022,UPI
1121,3515,17-04-2023,Wallet
1122,1799,31-05-2022,Wallet
1123,2576,04-01-2022,Net Banking
1124,145,18-01-2022,Credit Card
1125,4858,08-06-2023,Credit Card
1126,3927,13-09-2022,Credit Card
1127,1378,24-05-2023,Wallet
1128,3147,04-02-2022,UPI
1129,1826,09-07-2023,Credit Card
1130,794,13-08-2023,Credit Card
1131,1602,22-05-2023,UPI
1132,4415,19-11-2022,UPI
1133,1111,29-03-2023,Credit Card
1134,4054,25-12-2022,Net Banking
1135,4794,21-02-2022,Credit Card
1136,3938,13-06-2023,Credit Card
1137,3964,24-12-2023,Wallet
1138,4943,02-02-2022,Debit Card
1139,783,24-11-2022,Credit Card
1140,1117,12-03-2023,Wallet
1141,1751,23-02-2023,Debit Card
1142,2577,18-03-2022,Wallet
1143,4028,03-08-2023,Wallet
1144,3337,19-02-2022,Net Banking
1145,4388,18-03-2023,UPI
1146,1488,01-11-2023,UPI
1147,3876,17-07-2022,Wallet
1148,3632,08-04-2023,UPI
1149,4193,12-01-2023,Credit Card
1150,3959,30-06-2023,Net Banking
1151,3398,12-03-2023,Net Banking
1152,74,25-12-2023,UPI
1153,1360,29-09-2022,UPI
1154,1092,30-07-2023,Net Banking
1155,4854,04-06-2022,Wallet
1156,1942,17-11-2022,Wallet
1157,3149,26-09-2022,Wallet
1158,4304,06-07-2023,Credit Card
1159,1245,09-06-2022,Wallet
1160,1286,19-11-2022,Wallet
1161,4506,14-01-2022,UPI
1162,3037,11-01-2023,Debit Card
1163,771,30-04-2022,Wallet
1164,1844,10-11-2022,Wallet
1165,74,14-12-2022,Debit Card
1166,1661,15-02-2022,Wallet
1167,4350,12-12-2022,Debit Card
1168,820,14-04-2023,Debit Card
1169,3819,17-01-2023,Wallet
1170,332,14-09-2023,Credit Card
1171,1422,06-01-2023,Wallet
1172,3656,04-04-2023,Credit Card
1173,4932,07-08-2022,Wallet
1174,1692,01-05-2022,Credit Card
1175,4551,16-10-2022,Wallet
1176,4409,27-05-2023,Net Banking
1177,228,12-07-2023,Net Banking
1178,2882,04-12-2022,Debit Card
1179,4954,16-01-2023,UPI
1180,2866,21-05-2023,Net Banking
1181,2576,20-07-2023,Net Banking
1182,4523,23-01-2023,Wallet
1183,465,20-07-2023,UPI
1184,278,04-01-2022,Wallet
1185,4115,15-08-2023,Wallet
1186,66,20-07-2022,Debit Card
1187,4263,21-07-2022,Wallet
1188,403,13-09-2022,Wallet
1189,3984,18-07-2022,Debit Card
1190,4505,14-03-2022,Wallet
1191,3479,19-11-2023,UPI
1192,3445,07-08-2022,Debit Card
1193,4693,09-03-2023,Net Banking
1194,4420,11-02-2023,Wallet
1195,3040,03-04-2022,UPI
1196,1438,26-10-2023,Credit Card
1197,429,21-03-2022,Debit Card
1198,2683,27-07-2022,Debit Card
1199,2778,02-04-2022,Wallet
1200,3379,16-06-2023,Wallet
1201,393,22-02-2022,Debit Card
1202,4542,24-03-2022,Wallet
1203,342,15-03-2022,Wallet
1204,133,14-02-2023,UPI
1205,265,20-03-2023,UPI
1206,4189,10-05-2022,UPI
1207,1686,03-07-2022,Net Banking
1208,1435,01-08-2023,Debit Card
1209,1661,27-10-2023,Debit Card
1210,3818,31-12-2022,Wallet
1211,2355,15-07-2022,Wallet
1212,266,15-01-2022,Debit Card
1213,4742,29-07-2022,Wallet
1214,1137,15-05-2022,UPI
1215,4550,19-01-2023,Credit Card
1216,4927,20-04-2023,Net Banking
1217,1391,17-08-2023,UPI
1218,1113,06-08-2023,UPI
1219,2235,19-05-2023,Wallet
1220,2867,22-04-2023,Net Banking
1221,3069,24-10-2022,Credit Card
1222,2180,17-01-2023,Credit Card
1223,4968,20-03-2023,Wallet
1224,635,15-11-2023,Net Banking
1225,3632,03-05-2022,UPI
1226,1400,16-10-2022,UPI
1227,4787,29-07-2022,Debit Card
1228,2740,09-05-2023,UPI
1229,3171,30-07-2023,Credit Card
1230,1866,25-01-2023,Credit Card
1231,1956,04-03-2022,Net Banking
1232,4678,13-02-2023,UPI
1233,2219,04-06-2023,UPI
1234,1390,02-09-2022,UPI
1235,4880,14-06-2022,Credit Card
1236,3131,03-04-2022,Credit Card
1237,4277,11-10-2022,Wallet
1238,4115,12-12-2023,Debit Card
1239,1250,04-05-2022,UPI
1240,3167,21-07-2023,Wallet
1241,1246,09-07-2022,Net Banking
1242,54,17-10-2023,UPI
1243,2911,13-11-2022,UPI
1244,2397,01-09-2023,Wallet
1245,443,16-07-2022,Debit Card
1246,4676,12-10-2022,Net Banking
1247,3612,16-08-2023,Net Banking
1248,4378,19-04-2022,Net Banking
1249,2408,28-07-2022,Credit Card
1250,823,25-04-2022,Debit Card
1251,3703,21-05-2023,UPI
1252,2940,27-11-2022,Debit Card
1253,4737,23-07-2022,Debit Card
1254,1032,14-12-2023,Debit Card
1255,2017,29-10-2023,Debit Card
1256,563,11-11-2022,Debit Card
1257,2539,22-09-2022,Credit Card
1258,341,16-10-2022,Wallet
1259,4568,05-08-2023,Debit Card
1260,3776,22-11-2023,UPI
1261,2297,26-04-2023,Debit Card
1262,235,11-11-2023,Net Banking
1263,1117,06-01-2022,Net Banking
1264,1909,06-10-2023,Net Banking
1265,1418,21-05-2022,Net Banking
1266,4920,09-10-2022,Debit Card
1267,1292,17-10-2022,Net Banking
1268,3489,24-07-2022,Credit Card
1269,4728,24-11-2023,Debit Card
1270,3655,13-07-2023,Wallet
1271,529,28-11-2022,Net Banking
1272,3325,10-10-2023,Debit Card
1273,1981,07-02-2023,Credit Card
1274,2940,21-08-2022,UPI
1275,1330,15-12-2023,Debit Card
1276,1234,01-02-2022,Wallet
1277,1754,11-07-2022,UPI
1278,2801,11-02-2023,Net Banking
1279,2934,26-08-2023,Debit Card
1280,2760,06-08-2023,Net Banking
1281,2776,25-10-2022,UPI
1282,3488,04-02-2022,Credit Card
1283,3851,08-08-2022,Wallet
1284,2528,12-12-2023,Debit Card
1285,4998,10-09-2023,UPI
1286,891,28-11-2022,UPI
1287,2066,21-02-2022,Debit Card
1288,1189,17-01-2022,Debit Card
1289,4298,09-01-2022,Net Banking
1290,741,29-06-2022,Debit Card
1291,1370,03-01-2022,Debit Card
1292,1390,05-10-2022,UPI
1293,2001,25-11-2023,Net Banking
1294,1472,16-06-2022,Net Banking
1295,1537,08-09-2022,Wallet
1296,319,01-10-2022,Wallet
1297,2265,16-08-2023,Wallet
1298,1895,27-01-2022,Wallet
1299,3712,28-04-2022,Net Banking
1300,4820,18-12-2022,UPI
1301,2823,14-07-2022,Wallet
1302,4509,15-10-2023,Wallet
1303,1276,30-09-2022,Net Banking
1304,3084,13-11-2022,Credit Card
1305,401,06-02-2023,UPI
1306,724,13-06-2023,UPI
1307,2330,27-11-2023,UPI
1308,1136,17-02-2022,Credit Card
1309,2771,16-01-2022,Wallet
1310,4847,15-04-2023,Wallet
1311,268,06-12-2023,UPI
1312,570,10-10-2022,Credit Card
1313,2557,14-01-2022,Credit Card
1314,1974,14-12-2022,Net Banking
1315,546,02-01-2023,Net Banking
1316,2823,16-08-2022,Wallet
1317,4461,20-09-2023,Wallet
1318,4643,08-01-2023,Wallet
1319,271,25-06-2023,UPI
1320,739,24-06-2023,UPI
1321,1258,09-02-2023,Net Banking
1322,59,12-02-2023,Wallet
1323,4182,12-07-2023,Wallet
1324,4859,01-03-2022,Net Banking
1325,390,22-10-2023,UPI
1326,719,21-02-2022,UPI
1327,4245,30-05-2022,Net Banking
1328,4679,18-10-2023,Credit Card
1329,121,23-10-2023,Debit Card
1330,2653,21-06-2022,Debit Card
1331,2304,14-11-2022,Net Banking
1332,4862,23-10-2023,Credit Card
1333,2912,08-09-2023,Net Banking
1334,800,04-05-2023,Wallet
1335,3381,13-10-2023,Credit Card
1336,2107,24-09-2023,Wallet
1337,1110,03-07-2023,Net Banking
1338,1251,15-11-2023,UPI
1339,2641,04-05-2022,Wallet
1340,1650,05-10-2022,UPI
1341,1346,31-07-2022,UPI
1342,2957,07-12-2023,Net Banking
1343,2447,03-03-2023,Net Banking
1344,4995,04-04-2023,Debit Card
1345,3365,17-06-2023,Wallet
1346,485,19-10-2023,UPI
1347,803,19-10-2022,Wallet
1348,1716,22-05-2022,Wallet
1349,1916,08-11-2023,Net Banking
1350,3484,23-01-2023,Wallet
1351,1758,08-10-2023,Debit Card
1352,1810,27-06-2022,Credit Card
1353,3008,26-03-2022,UPI
1354,3226,24-07-2022,Credit Card
1355,3496,04-07-2023,Credit Card
1356,2321,01-12-2022,UPI
1357,1671,24-01-2023,Credit Card
1358,4616,15-06-2022,Wallet
1359,1152,20-06-2023,Net Banking
1360,4748,14-06-2023,Debit Card
1361,2224,03-11-2023,Debit Card
1362,2668,10-08-2022,Wallet
1363,211,06-09-2023,Net Banking
1364,2495,24-11-2022,Net Banking
1365,4682,24-08-2023,Credit Card
1366,4263,01-11-2023,Debit Card
1367,2508,23-08-2023,Debit Card
1368,2964,18-02-2023,Debit Card
1369,3429,13-05-2022,UPI
1370,3376,28-06-2022,Debit Card
1371,3956,16-10-2022,UPI
1372,3706,19-09-2023,Wallet
1373,3406,15-12-2022,UPI
1374,4039,14-10-2022,UPI
1375,1053,30-12-2022,Net Banking
1376,714,24-03-2022,Credit Card
1377,2889,25-08-2022,Net Banking
1378,688,14-03-2023,Debit Card
1379,330,27-08-2022,Net Banking
1380,1747,21-03-2023,Credit Card
1381,1208,07-03-2022,UPI
1382,2143,22-10-2023,UPI
1383,785,17-12-2023,Wallet
1384,2697,24-04-2022,Wallet
1385,3821,08-07-2022,Credit Card
1386,3719,19-08-2023,Credit Card
1387,2694,03-10-2022,Net Banking
1388,626,04-09-2023,Credit Card
1389,4235,29-10-2022,Net Banking
1390,3709,11-12-2023,Wallet
1391,762,30-06-2023,Net Banking
1392,3980,14-08-2023,Net Banking
1393,3530,05-10-2023,Wallet
1394,1556,07-08-2023,Debit Card
1395,3634,13-10-2023,Credit Card
1396,676,17-11-2023,UPI
1397,4188,25-04-2023,Wallet
1398,37,02-03-2023,Net Banking
1399,3837,17-01-2022,UPI
1400,1788,16-02-2022,Credit Card
1401,2728,30-01-2022,UPI
1402,3881,27-01-2023,UPI
1403,1895,09-02-2022,Credit Card
1404,137,12-12-2023,Net Banking
1405,3077,30-10-2023,Net Banking
1406,3884,11-10-2022,Debit Card
1407,662,28-02-2022,Net Banking
1408,1811,26-11-2022,Debit Card
1409,415,27-12-2023,Wallet
1410,343,20-09-2022,Credit Card
1411,2730,20-11-2022,Debit Card
1412,3451,24-01-2022,Credit Card
1413,3666,20-12-2022,UPI
1414,3738,23-02-2022,Credit Card
1415,3898,15-11-2023,Credit Card
1416,4242,01-11-2022,Credit Card
1417,4419,15-11-2022,UPI
1418,2170,22-12-2023,Net Banking
1419,1879,14-02-2022,Debit Card
1420,3971,28-12-2022,Wallet
1421,4697,06-04-2023,Credit Card
1422,4571,07-01-2022,Credit Card
1423,2618,16-09-2022,Debit Card
1424,1516,29-03-2022,Debit Card
1425,575,08-07-2022,UPI
1426,4443,31-03-2023,Debit Card
1427,2868,26-06-2023,UPI
1428,3545,01-06-2023,Net Banking
1429,4478,26-12-2022,UPI
1430,72,04-01-2023,Credit Card
1431,2569,19-07-2022,Wallet
1432,3438,07-01-2022,Credit Card
1433,2981,10-11-2023,UPI
1434,1118,21-01-2023,Credit Card
1435,2387,14-11-2023,Net Banking
1436,3509,31-01-2023,Net Banking
1437,1360,24-06-2023,Wallet
1438,4760,12-09-2023,Wallet
1439,1516,27-05-2022,Net Banking
1440,40,11-10-2022,Net Banking
1441,1383,09-04-2022,Credit Card
1442,2031,11-08-2023,Net Banking
1443,2622,27-08-2023,UPI
1444,1901,22-05-2023,Credit Card
1445,2218,19-04-2023,Debit Card
1446,4797,11-12-2023,Wallet
1447,4607,27-05-2022,Wallet
1448,1284,30-07-2023,Wallet
1449,584,18-05-2023,Credit Card
1450,459,19-02-2022,Net Banking
1451,2266,06-06-2023,UPI
1452,2667,13-08-2022,Debit Card
1453,816,23-03-2022,Wallet
1454,2512,01-07-2022,Credit Card
1455,247,06-06-2023,UPI
1456,4826,26-12-2022,Net Banking
1457,417,23-08-2022,Debit Card
1458,4464,22-11-2022,Wallet
1459,3718,12-04-2023,Net Banking
1460,108,23-03-2023,Credit Card
1461,2632,30-06-2023,Wallet
1462,839,12-02-2022,Credit Card
1463,4514,17-01-2023,Net Banking
1464,4917,13-05-2022,Debit Card
1465,1422,07-02-2023,Wallet
1466,4779,17-09-2023,Wallet
1467,3913,05-01-2023,UPI
1468,256,23-02-2022,Wallet
1469,2828,16-10-2023,UPI
1470,838,15-07-2023,Net Banking
1471,2963,08-06-2022,Net Banking
1472,2283,18-05-2022,Debit Card
1473,553,17-06-2023,Net Banking
1474,181,11-09-2022,Debit Card
1475,4253,29-10-2022,Credit Card
1476,1478,16-12-2023,UPI
1477,571,11-09-2023,Credit Card
1478,4953,15-03-2022,Debit Card
1479,1728,16-06-2023,Wallet
1480,592,04-10-2022,UPI
1481,4517,25-02-2023,Credit Card
1482,2261,26-02-2022,Credit Card
1483,2948,23-07-2023,Credit Card
1484,348,10-03-2022,Net Banking
1485,166,17-07-2022,Wallet
1486,4444,01-06-2022,Credit Card
1487,2897,21-12-2023,Credit Card
1488,4494,07-07-2022,Credit Card
1489,583,25-10-2023,Wallet
